filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
p3 ng497-30µM.tif,1,887172.0,1062.8181751277045,485.8497811021989,509.0833457322819,35486.88,212.56363502554092
p3 ng497-30µM.tif,2,4.0,2.256758334191025,18.5,526.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,3,16.0,4.51351666838205,29.0,271.0,0.64,0.9027033336764101
p3 ng497-30µM.tif,4,28.0,5.970821321441846,51.92857142857143,884.5,1.12,1.1941642642883692
p3 ng497-30µM.tif,5,12.0,3.9088200952233594,53.833333333333336,345.1666666666667,0.48,0.7817640190446719
p3 ng497-30µM.tif,6,16.0,4.51351666838205,77.5,478.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,7,4.0,2.256758334191025,80.5,904.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,8,4.0,2.256758334191025,104.5,514.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,9,4.0,2.256758334191025,110.5,866.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,10,4.0,2.256758334191025,154.5,452.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,11,16.0,4.51351666838205,163.5,939.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,12,12.0,3.9088200952233594,207.83333333333334,963.1666666666666,0.48,0.7817640190446719
p3 ng497-30µM.tif,13,8.0,3.1915382432114616,239.5,658.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,14,68.0,9.304852983362556,246.38235294117646,377.0882352941176,2.72,1.8609705966725112
p3 ng497-30µM.tif,15,24.0,5.527906391541368,272.1666666666667,99.16666666666667,0.96,1.1055812783082737
p3 ng497-30µM.tif,16,12.0,3.9088200952233594,370.5,992.5,0.48,0.7817640190446719
p3 ng497-30µM.tif,17,4.0,2.256758334191025,376.5,648.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,18,16.0,4.51351666838205,390.5,79.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,19,56.0,8.444016491289505,399.07142857142856,82.07142857142857,2.24,1.6888032982579009
p3 ng497-30µM.tif,20,16.0,4.51351666838205,398.5,174.0,0.64,0.9027033336764101
p3 ng497-30µM.tif,21,4.0,2.256758334191025,398.5,1022.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,22,4.0,2.256758334191025,404.5,720.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,23,8.0,3.1915382432114616,484.5,473.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,24,12.0,3.9088200952233594,488.5,474.5,0.48,0.7817640190446719
p3 ng497-30µM.tif,25,8.0,3.1915382432114616,490.5,459.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,26,52.0,8.136857890256438,493.7307692307692,445.5769230769231,2.08,1.6273715780512876
p3 ng497-30µM.tif,27,8.0,3.1915382432114616,494.5,827.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,28,24.0,5.527906391541368,497.5,434.5,0.96,1.1055812783082737
p3 ng497-30µM.tif,29,16.0,4.51351666838205,500.5,439.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,30,4.0,2.256758334191025,526.5,2.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,31,32.0,6.383076486422923,531.0,982.25,1.28,1.2766152972845846
p3 ng497-30µM.tif,32,44.0,7.48482063701911,547.2272727272727,827.4090909090909,1.76,1.4969641274038221
p3 ng497-30µM.tif,33,8.0,3.1915382432114616,568.5,1021.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,34,4.0,2.256758334191025,614.5,266.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,35,8.0,3.1915382432114616,630.5,709.5,0.32,0.6383076486422923
p3 ng497-30µM.tif,36,4.0,2.256758334191025,650.5,438.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,37,4.0,2.256758334191025,668.5,186.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,38,4.0,2.256758334191025,730.5,532.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,39,4.0,2.256758334191025,792.5,1014.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,40,28.0,5.970821321441846,808.5,222.5,1.12,1.1941642642883692
p3 ng497-30µM.tif,41,56.0,8.444016491289505,819.9285714285714,591.5,2.24,1.6888032982579009
p3 ng497-30µM.tif,42,36.0,6.770275002573076,819.8333333333334,1020.9444444444445,1.44,1.3540550005146152
p3 ng497-30µM.tif,43,4.0,2.256758334191025,840.5,970.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,44,4.0,2.256758334191025,848.5,366.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,45,24.0,5.527906391541368,855.5,812.5,0.96,1.1055812783082737
p3 ng497-30µM.tif,46,4.0,2.256758334191025,882.5,312.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,47,4.0,2.256758334191025,886.5,30.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,48,32.0,6.383076486422923,889.75,78.0,1.28,1.2766152972845846
p3 ng497-30µM.tif,49,28.0,5.970821321441846,896.5,842.5,1.12,1.1941642642883692
p3 ng497-30µM.tif,50,16.0,4.51351666838205,924.5,75.0,0.64,0.9027033336764101
p3 ng497-30µM.tif,51,4.0,2.256758334191025,944.5,810.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,52,12.0,3.9088200952233594,946.5,402.5,0.48,0.7817640190446719
p3 ng497-30µM.tif,53,4.0,2.256758334191025,948.5,160.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,54,84.0,10.341765891652821,953.1666666666666,872.9761904761905,3.36,2.068353178330564
p3 ng497-30µM.tif,55,164.0,14.450303987687134,966.109756097561,788.0121951219512,6.56,2.890060797537427
p3 ng497-30µM.tif,56,7740.0,99.27171841088558,1004.5093023255814,99.72377260981912,309.6,19.854343682177117
p3 ng497-30µM.tif,57,36.0,6.770275002573076,964.5,208.5,1.44,1.3540550005146152
p3 ng497-30µM.tif,58,104.0,11.507254783503184,971.0384615384615,772.8846153846154,4.16,2.301450956700637
p3 ng497-30µM.tif,59,4.0,2.256758334191025,966.5,184.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,60,24.0,5.527906391541368,968.1666666666666,191.16666666666666,0.96,1.1055812783082737
p3 ng497-30µM.tif,61,52.0,8.136857890256438,969.5769230769231,1001.2692307692307,2.08,1.6273715780512876
p3 ng497-30µM.tif,62,8888.0,106.37928874365595,1004.8285328532853,899.494599459946,355.52,21.27585774873119
p3 ng497-30µM.tif,63,4.0,2.256758334191025,990.5,568.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,64,16.0,4.51351666838205,997.5,249.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,65,16.0,4.51351666838205,1005.5,249.5,0.64,0.9027033336764101
p3 ng497-30µM.tif,66,4.0,2.256758334191025,1006.5,754.5,0.16,0.45135166683820505
p3 ng497-30µM.tif,67,68.0,9.304852983362556,1020.2647058823529,651.4411764705883,2.72,1.8609705966725112
