filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
p3ng497 30µM001.tif,1,925344.0,1085.4421095956313,506.2933654943459,513.7849880693018,37013.76,217.08842191912626
p3ng497 30µM001.tif,2,40.0,7.136496464611085,7.3,554.1,1.6,1.427299292922217
p3ng497 30µM001.tif,3,4.0,2.256758334191025,20.5,200.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,4,16.0,4.51351666838205,88.0,783.0,0.64,0.9027033336764101
p3ng497 30µM001.tif,5,4.0,2.256758334191025,90.5,52.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,6,4.0,2.256758334191025,102.5,566.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,7,20.0,5.046265044040321,131.3,458.9,0.8,1.0092530088080642
p3ng497 30µM001.tif,8,4.0,2.256758334191025,188.5,600.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,9,16.0,4.51351666838205,203.0,58.0,0.64,0.9027033336764101
p3ng497 30µM001.tif,10,8.0,3.1915382432114616,225.5,722.5,0.32,0.6383076486422923
p3ng497 30µM001.tif,11,4.0,2.256758334191025,244.5,448.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,12,4.0,2.256758334191025,244.5,452.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,13,4.0,2.256758334191025,244.5,534.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,14,8.0,3.1915382432114616,266.5,865.5,0.32,0.6383076486422923
p3ng497 30µM001.tif,15,8.0,3.1915382432114616,295.5,980.5,0.32,0.6383076486422923
p3ng497 30µM001.tif,16,12.0,3.9088200952233594,380.5,66.5,0.48,0.7817640190446719
p3ng497 30µM001.tif,17,4.0,2.256758334191025,412.5,798.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,18,16.0,4.51351666838205,423.5,71.5,0.64,0.9027033336764101
p3ng497 30µM001.tif,19,12.0,3.9088200952233594,455.1666666666667,867.1666666666666,0.48,0.7817640190446719
p3ng497 30µM001.tif,20,4.0,2.256758334191025,464.5,306.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,21,32.0,6.383076486422923,476.25,888.5,1.28,1.2766152972845846
p3ng497 30µM001.tif,22,4.0,2.256758334191025,504.5,216.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,23,8.0,3.1915382432114616,579.5,24.5,0.32,0.6383076486422923
p3ng497 30µM001.tif,24,4.0,2.256758334191025,592.5,978.5,0.16,0.45135166683820505
p3ng497 30µM001.tif,25,4.0,2.256758334191025,622.5,726.5,0.16,0.45135166683820505
