filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
image15_overlay.png,1,18235.0,152.3729736477099,137.47458184809432,32.53770222100356,729.4,30.47459472954198
image15_overlay.png,2,14.0,4.222008245644752,1.1428571428571428,91.71428571428571,0.56,0.8444016491289504
image15_overlay.png,3,64.0,9.0270333367641,5.09375,302.21875,2.56,1.8054066673528202
image15_overlay.png,4,18220.0,152.3102902140058,137.38677277716795,374.43858397365534,728.8,30.462058042801157
image15_overlay.png,5,16.0,4.51351666838205,3.625,84.75,0.64,0.9027033336764101
image15_overlay.png,6,11.0,3.742410318509555,3.090909090909091,107.63636363636364,0.44,0.7484820637019111
image15_overlay.png,7,18.0,4.787307364817192,3.611111111111111,142.77777777777777,0.72,0.9574614729634383
image15_overlay.png,8,11.0,3.742410318509555,3.0,207.0,0.44,0.7484820637019111
image15_overlay.png,9,47.0,7.735777827895049,6.382978723404255,132.04255319148936,1.88,1.54715556557901
image15_overlay.png,10,10.0,3.5682482323055424,4.2,201.5,0.4,0.7136496464611085
image15_overlay.png,11,34.0,6.579524642479541,5.9411764705882355,236.47058823529412,1.36,1.3159049284959081
image15_overlay.png,12,48.0,7.817640190446719,7.833333333333333,249.14583333333334,1.92,1.5635280380893437
image15_overlay.png,13,20.0,5.046265044040321,3.95,291.85,0.8,1.0092530088080642
image15_overlay.png,14,18.0,4.787307364817192,8.055555555555555,219.88888888888889,0.72,0.9574614729634383
image15_overlay.png,15,84.0,10.341765891652821,11.25,273.07142857142856,3.36,2.068353178330564
image15_overlay.png,16,25.0,5.641895835477563,10.2,318.76,1.0,1.1283791670955126
image15_overlay.png,17,12.0,3.9088200952233594,11.25,94.41666666666667,0.48,0.7817640190446719
image15_overlay.png,18,71.0,9.507891862878783,15.126760563380282,119.15492957746478,2.84,1.9015783725757565
image15_overlay.png,19,46.0,7.653039857325812,13.891304347826088,202.06521739130434,1.84,1.5306079714651624
image15_overlay.png,20,40.0,7.136496464611085,20.25,304.65,1.6,1.427299292922217
image15_overlay.png,21,6.0,2.763953195770684,17.5,311.0,0.24,0.5527906391541368
image15_overlay.png,22,34.0,6.579524642479541,20.558823529411764,232.8235294117647,1.36,1.3159049284959081
image15_overlay.png,23,6.0,2.763953195770684,18.5,262.0,0.24,0.5527906391541368
image15_overlay.png,24,73.0,9.640875829802336,23.383561643835616,319.041095890411,2.92,1.9281751659604673
image15_overlay.png,25,4.0,2.256758334191025,20.75,338.0,0.16,0.45135166683820505
image15_overlay.png,26,15.0,4.370193722368317,23.6,217.13333333333333,0.6,0.8740387444736634
image15_overlay.png,27,5.0,2.5231325220201604,24.0,277.0,0.2,0.5046265044040321
image15_overlay.png,28,12.0,3.9088200952233594,26.333333333333332,155.91666666666666,0.48,0.7817640190446719
image15_overlay.png,29,13.0,4.068428945128219,26.46153846153846,299.84615384615387,0.52,0.8136857890256438
image15_overlay.png,30,26.0,5.753627391751592,28.192307692307693,131.69230769230768,1.04,1.1507254783503185
image15_overlay.png,31,11.0,3.742410318509555,27.454545454545453,172.63636363636363,0.44,0.7484820637019111
image15_overlay.png,32,44.0,7.48482063701911,32.22727272727273,303.97727272727275,1.76,1.4969641274038221
image15_overlay.png,33,46.0,7.653039857325812,32.95652173913044,93.47826086956522,1.84,1.5306079714651624
image15_overlay.png,34,14.0,4.222008245644752,30.928571428571427,322.14285714285717,0.56,0.8444016491289504
image15_overlay.png,35,42.0,7.312732791431452,35.023809523809526,157.0952380952381,1.68,1.4625465582862904
image15_overlay.png,36,63.0,8.95623198216277,37.53968253968254,192.6984126984127,2.52,1.791246396432554
image15_overlay.png,37,27.0,5.863230142835039,33.48148148148148,268.3703703703704,1.08,1.1726460285670077
image15_overlay.png,38,27.0,5.863230142835039,34.48148148148148,292.85185185185185,1.08,1.1726460285670077
image15_overlay.png,39,15.0,4.370193722368317,34.86666666666667,138.93333333333334,0.6,0.8740387444736634
image15_overlay.png,40,16.0,4.51351666838205,34.875,176.25,0.64,0.9027033336764101
image15_overlay.png,41,18.0,4.787307364817192,35.666666666666664,130.0,0.72,0.9574614729634383
image15_overlay.png,42,12.0,3.9088200952233594,35.333333333333336,150.91666666666666,0.48,0.7817640190446719
image15_overlay.png,43,36.0,6.770275002573076,36.80555555555556,318.6388888888889,1.44,1.3540550005146152
image15_overlay.png,44,11.0,3.742410318509555,39.18181818181818,202.8181818181818,0.44,0.7484820637019111
image15_overlay.png,45,118.0,12.257335203001883,42.601694915254235,265.364406779661,4.72,2.4514670406003765
image15_overlay.png,46,44.0,7.48482063701911,43.97727272727273,179.29545454545453,1.76,1.4969641274038221
image15_overlay.png,47,7.0,2.985410660720923,41.0,187.28571428571428,0.28,0.5970821321441846
image15_overlay.png,48,54.0,8.291859587312052,42.46296296296296,221.83333333333334,2.16,1.6583719174624103
image15_overlay.png,49,11.0,3.742410318509555,42.36363636363637,82.0909090909091,0.44,0.7484820637019111
image15_overlay.png,50,12.0,3.9088200952233594,44.75,148.33333333333334,0.48,0.7817640190446719
image15_overlay.png,51,13.0,4.068428945128219,45.0,105.3076923076923,0.52,0.8136857890256438
image15_overlay.png,52,1.0,1.1283791670955126,44.0,184.0,0.04,0.22567583341910252
image15_overlay.png,53,28.0,5.970821321441846,45.892857142857146,311.7142857142857,1.12,1.1941642642883692
image15_overlay.png,54,16.0,4.51351666838205,46.5,165.1875,0.64,0.9027033336764101
image15_overlay.png,55,17.0,4.652426491681278,47.76470588235294,228.94117647058823,0.68,0.9304852983362556
image15_overlay.png,56,39.0,7.046725639945928,50.05128205128205,144.92307692307693,1.56,1.4093451279891855
image15_overlay.png,57,6.0,2.763953195770684,49.833333333333336,125.33333333333333,0.24,0.5527906391541368
image15_overlay.png,58,13.0,4.068428945128219,51.15384615384615,155.76923076923077,0.52,0.8136857890256438
image15_overlay.png,59,15.0,4.370193722368317,51.733333333333334,286.6666666666667,0.6,0.8740387444736634
image15_overlay.png,60,20.0,5.046265044040321,53.8,318.0,0.8,1.0092530088080642
image15_overlay.png,61,25.0,5.641895835477563,54.92,89.64,1.0,1.1283791670955126
image15_overlay.png,62,11.0,3.742410318509555,53.18181818181818,227.54545454545453,0.44,0.7484820637019111
image15_overlay.png,63,18.0,4.787307364817192,56.388888888888886,129.83333333333334,0.72,0.9574614729634383
image15_overlay.png,64,47.0,7.735777827895049,58.57446808510638,145.72340425531914,1.88,1.54715556557901
image15_overlay.png,65,16.0,4.51351666838205,57.875,324.3125,0.64,0.9027033336764101
image15_overlay.png,66,51.0,8.058239062071396,61.11764705882353,246.64705882352942,2.04,1.611647812414279
image15_overlay.png,67,23.0,5.4115163798060095,59.21739130434783,300.60869565217394,0.92,1.082303275961202
image15_overlay.png,68,28.0,5.970821321441846,61.17857142857143,99.75,1.12,1.1941642642883692
image15_overlay.png,69,32.0,6.383076486422923,62.21875,191.0,1.28,1.2766152972845846
image15_overlay.png,70,12.0,3.9088200952233594,60.666666666666664,317.75,0.48,0.7817640190446719
image15_overlay.png,71,2.0,1.5957691216057308,66.0,116.5,0.08,0.31915382432114614
image15_overlay.png,72,13.0,4.068428945128219,67.46153846153847,122.84615384615384,0.52,0.8136857890256438
image15_overlay.png,73,49.0,7.898654169668588,72.59183673469387,212.79591836734693,1.96,1.5797308339337177
image15_overlay.png,74,15.0,4.370193722368317,71.4,103.2,0.6,0.8740387444736634
image15_overlay.png,75,10.0,3.5682482323055424,71.2,113.5,0.4,0.7136496464611085
image15_overlay.png,76,10.0,3.5682482323055424,71.2,187.5,0.4,0.7136496464611085
image15_overlay.png,77,14.0,4.222008245644752,75.5,143.71428571428572,0.56,0.8444016491289504
image15_overlay.png,78,7.0,2.985410660720923,76.0,320.2857142857143,0.28,0.5970821321441846
image15_overlay.png,79,42.0,7.312732791431452,80.69047619047619,180.28571428571428,1.68,1.4625465582862904
image15_overlay.png,80,36.0,6.770275002573076,78.91666666666667,301.0833333333333,1.44,1.3540550005146152
image15_overlay.png,81,31.0,6.282549314314218,81.7741935483871,167.03225806451613,1.24,1.2565098628628435
image15_overlay.png,82,40.0,7.136496464611085,81.4,223.525,1.6,1.427299292922217
image15_overlay.png,83,22.0,5.292567428401227,81.77272727272727,188.0,0.88,1.0585134856802454
image15_overlay.png,84,55.0,8.368283871884005,82.18181818181819,247.3090909090909,2.2,1.673656774376801
image15_overlay.png,85,44.0,7.48482063701911,83.38636363636364,323.45454545454544,1.76,1.4969641274038221
image15_overlay.png,86,12.0,3.9088200952233594,83.58333333333333,210.75,0.48,0.7817640190446719
image15_overlay.png,87,9.0,3.385137501286538,82.88888888888889,236.33333333333334,0.36,0.6770275002573076
image15_overlay.png,88,10.0,3.5682482323055424,84.5,311.6,0.4,0.7136496464611085
image15_overlay.png,89,77.0,9.901487006738307,89.85714285714286,117.77922077922078,3.08,1.9802974013476615
image15_overlay.png,90,1.0,1.1283791670955126,85.0,121.0,0.04,0.22567583341910252
image15_overlay.png,91,20.0,5.046265044040321,86.75,218.1,0.8,1.0092530088080642
image15_overlay.png,92,13.0,4.068428945128219,88.38461538461539,184.6153846153846,0.52,0.8136857890256438
image15_overlay.png,93,69.0,9.373021315815206,92.59420289855072,195.66666666666666,2.76,1.8746042631630413
image15_overlay.png,94,17.0,4.652426491681278,91.58823529411765,172.88235294117646,0.68,0.9304852983362556
image15_overlay.png,95,36.0,6.770275002573076,95.13888888888889,253.97222222222223,1.44,1.3540550005146152
image15_overlay.png,96,33.0,6.4820448144285745,96.75757575757575,268.969696969697,1.32,1.296408962885715
image15_overlay.png,97,27.0,5.863230142835039,96.81481481481481,208.66666666666666,1.08,1.1726460285670077
image15_overlay.png,98,12.0,3.9088200952233594,96.25,165.41666666666666,0.48,0.7817640190446719
image15_overlay.png,99,17.0,4.652426491681278,98.88235294117646,198.58823529411765,0.68,0.9304852983362556
image15_overlay.png,100,11.0,3.742410318509555,99.9090909090909,182.63636363636363,0.44,0.7484820637019111
image15_overlay.png,101,33.0,6.4820448144285745,102.60606060606061,232.72727272727272,1.32,1.296408962885715
image15_overlay.png,102,16.0,4.51351666838205,102.9375,274.6875,0.64,0.9027033336764101
image15_overlay.png,103,55.0,8.368283871884005,104.58181818181818,89.47272727272727,2.2,1.673656774376801
image15_overlay.png,104,15.0,4.370193722368317,105.93333333333334,200.86666666666667,0.6,0.8740387444736634
image15_overlay.png,105,59.0,8.667244841319219,106.72881355932203,297.96610169491527,2.36,1.7334489682638439
