filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
0.2.tif,1,879540.0,1058.2367925830044,506.0942970188962,506.2656138436001,35181.6,211.6473585166009
0.2.tif,2,20.0,5.046265044040321,1.3,760.1,0.8,1.0092530088080642
0.2.tif,3,8.0,3.1915382432114616,43.5,126.5,0.32,0.6383076486422923
0.2.tif,4,4.0,2.256758334191025,46.5,606.5,0.16,0.45135166683820505
0.2.tif,5,8.0,3.1915382432114616,62.5,571.5,0.32,0.6383076486422923
0.2.tif,6,32.0,6.383076486422923,71.5,1021.5,1.28,1.2766152972845846
0.2.tif,7,4.0,2.256758334191025,72.5,958.5,0.16,0.45135166683820505
0.2.tif,8,24.0,5.527906391541368,76.5,333.5,0.96,1.1055812783082737
0.2.tif,9,16.0,4.51351666838205,86.0,935.0,0.64,0.9027033336764101
0.2.tif,10,8.0,3.1915382432114616,88.5,321.5,0.32,0.6383076486422923
0.2.tif,11,8.0,3.1915382432114616,91.5,324.5,0.32,0.6383076486422923
0.2.tif,12,4.0,2.256758334191025,92.5,316.5,0.16,0.45135166683820505
0.2.tif,13,4.0,2.256758334191025,92.5,320.5,0.16,0.45135166683820505
0.2.tif,14,4.0,2.256758334191025,94.5,208.5,0.16,0.45135166683820505
0.2.tif,15,4.0,2.256758334191025,96.5,140.5,0.16,0.45135166683820505
0.2.tif,16,16.0,4.51351666838205,123.5,284.5,0.64,0.9027033336764101
0.2.tif,17,40.0,7.136496464611085,133.5,884.9,1.6,1.427299292922217
0.2.tif,18,12.0,3.9088200952233594,130.5,282.5,0.48,0.7817640190446719
0.2.tif,19,4.0,2.256758334191025,136.5,874.5,0.16,0.45135166683820505
0.2.tif,20,12.0,3.9088200952233594,139.16666666666666,1007.1666666666666,0.48,0.7817640190446719
0.2.tif,21,4.0,2.256758334191025,148.5,278.5,0.16,0.45135166683820505
0.2.tif,22,4.0,2.256758334191025,164.5,314.5,0.16,0.45135166683820505
